id,category,type,prompt,difficulty,keywords,length
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 따뜻한
장면: 지하철역에서 휴대폰을 떨어뜨린다.",어려움,"[지하철역, 따뜻한, 휴대폰을 떨어뜨린다]",136
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 긴박한
장면: 산속 오두막에서 고백을 망설인다.",중간,"[판타지, 고백을 망설인다, 산속 오두막]",107
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 어두운
장면: 학교 운동장에서 고백을 망설인다.",중간,"[호러, 고백을 망설인다, 어두운]",231
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 현실적인
장면: 지하실에서 두 사람이 조용히 대화한다.",어려움,"[현실적인, 지하실, 두 사람이 조용히 대화한다]",132
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 유쾌한
장면: 학교 운동장에서 문을 열자 깜짝 놀란다.",어려움,"[판타지, 학교 운동장, 문을 열자 깜짝 놀란다]",151
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 현실적인
장면: 옥상에서 도망치려 한다.",중간,"[도망치려 한다, 옥상, 현실적인]",179
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 현실적인
장면: 해변가에서 두 사람이 조용히 대화한다.",어려움,"[해변가, 현실적인, 코미디]",216
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 우울한
장면: 지하실에서 갑작스러운 소리가 들린다.",어려움,"[지하실, 갑작스러운 소리가 들린다, 우울한]",114
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 잔잔한
장면: 산속 오두막에서 문을 열자 깜짝 놀란다.",중간,"[잔잔한, 산속 오두막, 문을 열자 깜짝 놀란다]",249
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 어두운
장면: 학교 운동장에서 두 사람이 조용히 대화한다.",어려움,"[느와르, 어두운, 학교 운동장]",158
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 긴장감 있는
장면: 지하철역에서 도망치려 한다.",어려움,"[도망치려 한다, 청춘, 지하철역]",220
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 어두운
장면: 산속 오두막에서 갑작스러운 소리가 들린다.",중간,"[갑작스러운 소리가 들린다, 산속 오두막, 드라마]",181
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 우울한
장면: 학교 운동장에서 의심스러운 시선을 주고받는다.",어려움,"[학교 운동장, SF, 우울한]",126
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 유쾌한
장면: 산속 오두막에서 문을 열자 깜짝 놀란다.",중간,"[스릴러, 문을 열자 깜짝 놀란다, 유쾌한]",120
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 미스터리, 분위기: 감성적인
장면: 비 오는 거리에서 과거를 회상한다.",중간,"[과거를 회상한다, 감성적인, 비 오는 거리]",215
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 긴장감 있는
장면: 고요한 숲에서 도망치려 한다.",중간,"[도망치려 한다, 긴장감 있는, 스릴러]",103
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 긴박한
장면: 낡은 아파트에서 의심스러운 시선을 주고받는다.",중간,"[호러, 낡은 아파트, 의심스러운 시선을 주고받는다]",245
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 잔잔한
장면: 낡은 아파트에서 과거를 회상한다.",중간,"[잔잔한, 청춘, 과거를 회상한다]",163
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 몽환적인
장면: 지하실에서 갑작스러운 소리가 들린다.",중간,"[갑작스러운 소리가 들린다, 지하실, 몽환적인]",134
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 감성적인
장면: 비 오는 거리에서 누군가를 기다린다.",중간,"[비 오는 거리, 감성적인, 호러]",129
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 긴장감 있는
장면: 고요한 숲에서 갑작스러운 소리가 들린다.",어려움,"[긴장감 있는, 갑작스러운 소리가 들린다, 고요한 숲]",232
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 몽환적인
장면: 버스 안에서 두 사람이 조용히 대화한다.",어려움,"[두 사람이 조용히 대화한다, 몽환적인, 로맨스]",236
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 따뜻한
장면: 고요한 숲에서 도망치려 한다.",어려움,"[따뜻한, 호러, 고요한 숲]",132
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 우울한
장면: 낡은 아파트에서 무언가를 숨긴다.",중간,"[우울한, 느와르, 낡은 아파트]",145
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 우울한
장면: 비 오는 거리에서 휴대폰을 떨어뜨린다.",중간,"[비 오는 거리, 우울한, 드라마]",185
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 어두운
장면: 산속 오두막에서 고백을 망설인다.",중간,"[고백을 망설인다, 어두운, 산속 오두막]",229
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 긴장감 있는
장면: 해변가에서 무언가를 숨긴다.",중간,"[긴장감 있는, 해변가, 무언가를 숨긴다]",113
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 몽환적인
장면: 옥상에서 문을 열자 깜짝 놀란다.",중간,"[문을 열자 깜짝 놀란다, 옥상, 몽환적인]",245
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 현실적인
장면: 비 오는 거리에서 무언가를 숨긴다.",중간,"[비 오는 거리, 무언가를 숨긴다, 판타지]",239
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 감성적인
장면: 낡은 아파트에서 의심스러운 시선을 주고받는다.",중간,"[감성적인, SF, 의심스러운 시선을 주고받는다]",243
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 긴장감 있는
장면: 비 오는 거리에서 고백을 망설인다.",중간,"[고백을 망설인다, 비 오는 거리, 로맨스]",153
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 유쾌한
장면: 낡은 아파트에서 의심스러운 시선을 주고받는다.",어려움,"[의심스러운 시선을 주고받는다, 느와르, 유쾌한]",108
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 따뜻한
장면: 지하실에서 누군가를 기다린다.",어려움,"[따뜻한, 지하실, 누군가를 기다린다]",109
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 따뜻한
장면: 버스 안에서 두 사람이 조용히 대화한다.",중간,"[청춘, 버스 안, 따뜻한]",182
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 긴장감 있는
장면: 옥상에서 무언가를 숨긴다.",중간,"[무언가를 숨긴다, 긴장감 있는, 옥상]",168
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 현실적인
장면: 지하실에서 갑작스러운 소리가 들린다.",어려움,"[지하실, 드라마, 현실적인]",222
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 어두운
장면: 학교 운동장에서 두 사람이 조용히 대화한다.",중간,"[두 사람이 조용히 대화한다, 학교 운동장, 판타지]",119
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 감성적인
장면: 고요한 숲에서 의심스러운 시선을 주고받는다.",중간,"[감성적인, 고요한 숲, 청춘]",135
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 어두운
장면: 지하실에서 의심스러운 시선을 주고받는다.",어려움,"[청춘, 의심스러운 시선을 주고받는다, 지하실]",101
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 긴박한
장면: 해변가에서 무언가를 숨긴다.",중간,"[청춘, 무언가를 숨긴다, 긴박한]",200
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 따뜻한
장면: 학교 운동장에서 의심스러운 시선을 주고받는다.",중간,"[학교 운동장, 코미디, 따뜻한]",103
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 긴장감 있는
장면: 낡은 아파트에서 고백을 망설인다.",어려움,"[낡은 아파트, 청춘, 고백을 망설인다]",199
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 몽환적인
장면: 고요한 숲에서 고백을 망설인다.",중간,"[호러, 고백을 망설인다, 고요한 숲]",151
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 현실적인
장면: 해변가에서 도망치려 한다.",중간,"[도망치려 한다, 해변가, 현실적인]",153
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 잔잔한
장면: 버스 안에서 과거를 회상한다.",어려움,"[과거를 회상한다, 잔잔한, 버스 안]",230
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 유쾌한
장면: 고요한 숲에서 두 사람이 조용히 대화한다.",어려움,"[청춘, 고요한 숲, 두 사람이 조용히 대화한다]",137
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 따뜻한
장면: 지하실에서 의심스러운 시선을 주고받는다.",어려움,"[지하실, 따뜻한, 의심스러운 시선을 주고받는다]",187
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 미스터리, 분위기: 따뜻한
장면: 해변가에서 과거를 회상한다.",중간,"[따뜻한, 미스터리, 과거를 회상한다]",172
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 현실적인
장면: 비 오는 거리에서 과거를 회상한다.",중간,"[느와르, 현실적인, 비 오는 거리]",140
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 어두운
장면: 낡은 아파트에서 갑작스러운 소리가 들린다.",중간,"[어두운, 갑작스러운 소리가 들린다, 판타지]",130
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 감성적인
장면: 산속 오두막에서 과거를 회상한다.",중간,"[산속 오두막, 과거를 회상한다, 코미디]",185
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 우울한
장면: 해변가에서 누군가를 기다린다.",어려움,"[드라마, 해변가, 누군가를 기다린다]",196
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 우울한
장면: 비 오는 거리에서 과거를 회상한다.",어려움,"[비 오는 거리, 우울한, 과거를 회상한다]",171
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 잔잔한
장면: 낡은 아파트에서 고백을 망설인다.",중간,"[잔잔한, 낡은 아파트, SF]",188
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 따뜻한
장면: 버스 안에서 도망치려 한다.",중간,"[버스 안, 따뜻한, 청춘]",204
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 긴장감 있는
장면: 산속 오두막에서 도망치려 한다.",중간,"[긴장감 있는, 도망치려 한다, 산속 오두막]",244
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 유쾌한
장면: 낡은 아파트에서 도망치려 한다.",중간,"[호러, 낡은 아파트, 도망치려 한다]",238
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 유쾌한
장면: 산속 오두막에서 무언가를 숨긴다.",중간,"[무언가를 숨긴다, 느와르, 유쾌한]",187
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 현실적인
장면: 지하실에서 누군가를 기다린다.",어려움,"[누군가를 기다린다, 지하실, 현실적인]",117
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 감성적인
장면: 고요한 숲에서 도망치려 한다.",어려움,"[감성적인, SF, 도망치려 한다]",148
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 어두운
장면: 지하철역에서 갑작스러운 소리가 들린다.",어려움,"[코미디, 어두운, 갑작스러운 소리가 들린다]",235
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 감성적인
장면: 버스 안에서 도망치려 한다.",어려움,"[감성적인, 도망치려 한다, 버스 안]",225
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 유쾌한
장면: 버스 안에서 도망치려 한다.",어려움,"[버스 안, SF, 유쾌한]",148
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 잔잔한
장면: 해변가에서 두 사람이 조용히 대화한다.",중간,"[두 사람이 조용히 대화한다, 해변가, 잔잔한]",140
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 따뜻한
장면: 고요한 숲에서 문을 열자 깜짝 놀란다.",중간,"[판타지, 고요한 숲, 문을 열자 깜짝 놀란다]",247
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 몽환적인
장면: 지하실에서 누군가를 기다린다.",어려움,"[판타지, 누군가를 기다린다, 지하실]",189
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 미스터리, 분위기: 감성적인
장면: 해변가에서 고백을 망설인다.",중간,"[고백을 망설인다, 미스터리, 감성적인]",196
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 극도로 고조된
장면: 광활한 들판에서 문을 열자 깜짝 놀란다.",중간,"[문을 열자 깜짝 놀란다, 느와르, 광활한 들판]",216
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 역사극, 분위기: 역동적인
장면: 전쟁터 폐허에서 휴대폰을 떨어뜨린다.",어려움,"[역사극, 휴대폰을 떨어뜨린다, 역동적인]",235
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 현실적인
장면: 광활한 들판에서 고백을 망설인다.",중간,"[현실적인, 드라마, 고백을 망설인다]",239
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 청춘, 분위기: 따뜻한
장면: 버려진 놀이터에서 두 사람이 조용히 대화한다.",중간,"[청춘, 따뜻한, 버려진 놀이터]",145
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 감성적인
장면: 학교 운동장에서 두 사람이 조용히 대화한다.",어려움,"[코미디, 학교 운동장, 감성적인]",121
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 미스터리, 분위기: 몽환적인
장면: 산속 오두막에서 갑자기 누군가 등장한다.",어려움,"[산속 오두막, 미스터리, 몽환적인]",125
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 역사극, 분위기: 잔잔한
장면: 학교 운동장에서 무언가를 포기한다.",어려움,"[잔잔한, 무언가를 포기한다, 학교 운동장]",133
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 재난, 분위기: 냉정한
장면: 지하실에서 무언가를 포기한다.",중간,"[냉정한, 재난, 지하실]",174
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 감성적인
장면: 골목길 카페에서 의심을 품기 시작한다.",중간,"[SF, 골목길 카페, 의심을 품기 시작한다]",120
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 몽환적인
장면: 학교 운동장에서 의심스러운 시선을 주고받는다.",어려움,"[몽환적인, 드라마, 학교 운동장]",130
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 극도로 고조된
장면: 지하 주차장에서 누군가를 기다린다.",어려움,"[극도로 고조된, 누군가를 기다린다, 드라마]",120
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 잔혹한
장면: 골목길 카페에서 갑작스레 문이 잠긴다.",어려움,"[SF, 잔혹한, 갑작스레 문이 잠긴다]",205
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 긴장감 있는
장면: 작은 서점에서 깊은 한숨을 내쉰다.",중간,"[긴장감 있는, 깊은 한숨을 내쉰다, 작은 서점]",250
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 극도로 고조된
장면: 광활한 들판에서 의심스러운 시선을 주고받는다.",중간,"[광활한 들판, 의심스러운 시선을 주고받는다, 느와르]",220
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 몽환적인
장면: 비 오는 거리에서 의심을 품기 시작한다.",중간,"[비 오는 거리, 로맨스, 몽환적인]",119
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 법정, 분위기: 따뜻한
장면: 지하 주차장에서 문을 열자 깜짝 놀란다.",어려움,"[문을 열자 깜짝 놀란다, 법정, 따뜻한]",110
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 재난, 분위기: 긴박한
장면: 공중전화 부스에서 문을 열자 깜짝 놀란다.",중간,"[긴박한, 공중전화 부스, 문을 열자 깜짝 놀란다]",197
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 따뜻한
장면: 낡은 아파트에서 깊은 한숨을 내쉰다.",중간,"[따뜻한, 낡은 아파트, 스릴러]",163
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 현실적인
장면: 작은 서점에서 의심을 품기 시작한다.",중간,"[의심을 품기 시작한다, 작은 서점, 로맨스]",169
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 법정, 분위기: 현실적인
장면: 해변가에서 두 사람이 조용히 대화한다.",어려움,"[해변가, 두 사람이 조용히 대화한다, 법정]",175
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 긴장감 있는
장면: 지하철역에서 고백을 망설인다.",중간,"[고백을 망설인다, 긴장감 있는, 지하철역]",242
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 잔혹한
장면: 버스 안에서 의심을 품기 시작한다.",어려움,"[느와르, 의심을 품기 시작한다, 잔혹한]",145
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 냉정한
장면: 비 오는 거리에서 의심을 품기 시작한다.",중간,"[비 오는 거리, 의심을 품기 시작한다, 스릴러]",174
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 긴장감 있는
장면: 버스 안에서 누군가를 기다린다.",중간,"[누군가를 기다린다, 버스 안, SF]",120
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 따뜻한
장면: 학교 운동장에서 과거를 고백한다.",어려움,"[학교 운동장, 과거를 고백한다, 따뜻한]",190
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 로맨스, 분위기: 감성적인
장면: 학교 운동장에서 과거를 고백한다.",중간,"[학교 운동장, 감성적인, 과거를 고백한다]",177
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 역동적인
장면: 산속 오두막에서 고백을 망설인다.",중간,"[산속 오두막, 고백을 망설인다, 역동적인]",166
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 미스터리, 분위기: 감성적인
장면: 산속 오두막에서 과거를 회상한다.",어려움,"[산속 오두막, 미스터리, 과거를 회상한다]",114
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 코미디, 분위기: 잔잔한
장면: 고요한 숲에서 휴대폰을 떨어뜨린다.",어려움,"[휴대폰을 떨어뜨린다, 고요한 숲, 코미디]",216
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 다큐멘터리 스타일, 분위기: 잔혹한
장면: 버려진 놀이터에서 무언가를 꺼내든다.",중간,"[무언가를 꺼내든다, 다큐멘터리 스타일, 잔혹한]",128
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 스릴러, 분위기: 우울한
장면: 비 오는 거리에서 갑작스러운 소리가 들린다.",중간,"[스릴러, 비 오는 거리, 갑작스러운 소리가 들린다]",125
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 다큐멘터리 스타일, 분위기: 몽환적인
장면: 광활한 들판에서 두 사람이 조용히 대화한다.",어려움,"[다큐멘터리 스타일, 광활한 들판, 두 사람이 조용히 대화한다]",181
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 역동적인
장면: 작은 서점에서 갑작스레 문이 잠긴다.",어려움,"[역동적인, 작은 서점, 갑작스레 문이 잠긴다]",101
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 역사극, 분위기: 유쾌한
장면: 산 정상에서 문을 열자 깜짝 놀란다.",어려움,"[산 정상, 역사극, 유쾌한]",167
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 재난, 분위기: 냉정한
장면: 공중전화 부스에서 두 사람이 조용히 대화한다.",중간,"[두 사람이 조용히 대화한다, 공중전화 부스, 냉정한]",155
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 어두운
장면: 버스 안에서 누군가를 기다린다.",어려움,"[어두운, 버스 안, 드라마]",180
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 냉정한
장면: 버려진 놀이터에서 과거를 고백한다.",중간,"[버려진 놀이터, 호러, 과거를 고백한다]",218
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 법정, 분위기: 우울한
장면: 비 오는 거리에서 도망치려 한다.",어려움,"[법정, 비 오는 거리, 우울한]",209
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 잔혹한
장면: 광활한 들판에서 문을 열자 깜짝 놀란다.",중간,"[잔혹한, 호러, 문을 열자 깜짝 놀란다]",162
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 호러, 분위기: 어두운
장면: 광활한 들판에서 고백을 망설인다.",중간,"[호러, 어두운, 광활한 들판]",164
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 느와르, 분위기: 역동적인
장면: 지하실에서 갑작스러운 소리가 들린다.",어려움,"[역동적인, 지하실, 갑작스러운 소리가 들린다]",247
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 잔잔한
장면: 지하 주차장에서 두 사람이 조용히 대화한다.",중간,"[드라마, 두 사람이 조용히 대화한다, 잔잔한]",122
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 판타지, 분위기: 감성적인
장면: 버려진 놀이터에서 의심을 품기 시작한다.",어려움,"[감성적인, 판타지, 버려진 놀이터]",237
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 드라마, 분위기: 냉정한
장면: 산속 오두막에서 과거를 고백한다.",어려움,"[과거를 고백한다, 드라마, 산속 오두막]",224
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 모큐멘터리, 분위기: 감성적인
장면: 공중전화 부스에서 누군가를 기다린다.",중간,"[모큐멘터리, 누군가를 기다린다, 감성적인]",220
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: 법정, 분위기: 유쾌한
장면: 비 오는 거리에서 갑작스러운 소리가 들린다.",중간,"[법정, 갑작스러운 소리가 들린다, 유쾌한]",178
,시나리오,장면 묘사,"다음 상황을 시나리오 형식으로 구체적으로 묘사하시오.
장르: SF, 분위기: 어두운
장면: 작은 서점에서 벼랑 끝에 선다.",중간,"[벼랑 끝에 선다, SF, 어두운]",162
