id,category,type,prompt,difficulty,keywords,length
264,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""변화는 두려움 속에 숨어 있다.""",어려움,"['철학/삶', '인용문', '창작']",800
265,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""대화는 갈등을 해소하는 열쇠다.""",쉬움,"['사회/관계', '인용문', '확장']",500
266,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""변화는 두려움 속에 숨어 있다.""",어려움,"['철학/삶', '인용문', '논증']",800
267,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""기술 발전은 윤리와 함께 가야 한다.""",어려움,"['자연/예술/기술', '인용문', '창작']",800
268,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""자연은 인간의 첫 스승이다.""",쉬움,"['자연/예술/기술', '인용문', '확장']",400
269,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""고독은 때로 가장 좋은 스승이다.""",어려움,"['철학/삶', '인용문', '논증']",500
270,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""무관심은 가장 큰 위협이다.""",어려움,"['사회/관계', '인용문', '창작']",500
271,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""협력은 경쟁보다 강하다.""",중간,"['사회/관계', '인용문', '확장']",400
272,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""삶은 질문으로 가득 차 있다.""",어려움,"['철학/삶', '인용문', '논증']",600
273,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""고독은 때로 가장 좋은 스승이다.""",중간,"['철학/삶', '인용문', '창작']",700
274,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""상상력은 과학을 이끈다.""",쉬움,"['자연/예술/기술', '인용문', '확장']",800
275,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""디지털은 편리하지만 고독하다.""",어려움,"['자연/예술/기술', '인용문', '논증']",600
276,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""성공은 실수에서 배운다.""",쉬움,"['철학/삶', '인용문', '창작']",400
277,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""한 사람의 친절이 세상을 바꿀 수 있다.""",어려움,"['사회/관계', '인용문', '확장']",700
278,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""사람은 서로의 거울이다.""",중간,"['사회/관계', '인용문', '논증']",400
279,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""자유는 책임을 동반한다.""",어려움,"['철학/삶', '인용문', '창작']",600
280,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""사랑은 이해에서 시작된다.""",중간,"['철학/삶', '인용문', '확장']",400
281,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""협력은 경쟁보다 강하다.""",쉬움,"['사회/관계', '인용문', '논증']",700
282,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""공정함은 사회의 기초다.""",어려움,"['사회/관계', '인용문', '창작']",400
283,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""대화는 갈등을 해소하는 열쇠다.""",중간,"['사회/관계', '인용문', '확장']",600
284,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""한 사람의 친절이 세상을 바꿀 수 있다.""",중간,"['사회/관계', '인용문', '논증']",700
285,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""시간은 가장 공정한 심판이다.""",쉬움,"['철학/삶', '인용문', '창작']",500
286,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""대화는 갈등을 해소하는 열쇠다.""",쉬움,"['사회/관계', '인용문', '확장']",600
287,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""숲은 침묵 속의 지혜를 담고 있다.""",중간,"['자연/예술/기술', '인용문', '논증']",600
288,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""시간은 가장 공정한 심판이다.""",쉬움,"['철학/삶', '인용문', '창작']",800
289,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""고독은 때로 가장 좋은 스승이다.""",어려움,"['철학/삶', '인용문', '확장']",500
290,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""자유는 책임을 동반한다.""",쉬움,"['철학/삶', '인용문', '논증']",400
291,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""공정함은 사회의 기초다.""",어려움,"['사회/관계', '인용문', '창작']",700
292,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""숲은 침묵 속의 지혜를 담고 있다.""",어려움,"['자연/예술/기술', '인용문', '확장']",800
293,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""신뢰는 하루아침에 쌓이지 않는다.""",쉬움,"['사회/관계', '인용문', '논증']",800
294,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""실패는 또 다른 시작이다.""",쉬움,"['철학/삶', '인용문', '창작']",400
295,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""숲은 침묵 속의 지혜를 담고 있다.""",어려움,"['자연/예술/기술', '인용문', '확장']",600
296,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""작은 용기가 큰 변화를 만든다.""",쉬움,"['철학/삶', '인용문', '논증']",600
297,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""별빛은 인간에게 겸손을 가르친다.""",쉬움,"['자연/예술/기술', '인용문', '창작']",800
298,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""신뢰는 하루아침에 쌓이지 않는다.""",중간,"['사회/관계', '인용문', '확장']",400
299,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""협력은 경쟁보다 강하다.""",중간,"['사회/관계', '인용문', '논증']",600
300,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""이해는 대화에서 태어난다.""",어려움,"['사회/관계', '인용문', '창작']",700
301,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""실패는 성장의 거름이다.""",쉬움,"['도전/성장', '인용문', '확장']",800
302,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""솔직함은 깊은 유대를 만든다.""",중간,"['인간관계/감정', '인용문', '논증']",800
303,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""창의성은 문제 속에서 태어난다.""",쉬움,"['미래/창의성', '인용문', '창작']",500
304,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""솔직함은 깊은 유대를 만든다.""",쉬움,"['인간관계/감정', '인용문', '확장']",700
305,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""공감은 마음을 잇는 다리다.""",쉬움,"['인간관계/감정', '인용문', '논증']",700
306,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""서로 다른 점이 우리를 풍요롭게 한다.""",어려움,"['인간관계/감정', '인용문', '창작']",600
307,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""포기하지 않는 사람이 승리한다.""",어려움,"['도전/성장', '인용문', '확장']",800
308,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""공감은 마음을 잇는 다리다.""",쉬움,"['인간관계/감정', '인용문', '논증']",600
309,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""서로 다른 점이 우리를 풍요롭게 한다.""",쉬움,"['인간관계/감정', '인용문', '창작']",800
310,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""작은 습관이 큰 변화를 만든다.""",어려움,"['도전/성장', '인용문', '확장']",600
311,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""시작이 두려워도 계속 나아가야 한다.""",쉬움,"['도전/성장', '인용문', '논증']",400
312,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""도전은 실패보다 값지다.""",중간,"['미래/창의성', '인용문', '창작']",600
313,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""창의성은 문제 속에서 태어난다.""",중간,"['미래/창의성', '인용문', '확장']",800
314,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""진정한 우정은 시련에서 드러난다.""",중간,"['인간관계/감정', '인용문', '논증']",400
315,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""신뢰는 시간이 만든다.""",어려움,"['인간관계/감정', '인용문', '창작']",500
316,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""끊임없는 시도가 기회를 만든다.""",쉬움,"['도전/성장', '인용문', '확장']",600
317,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""대화는 마음의 문을 연다.""",중간,"['인간관계/감정', '인용문', '논증']",800
318,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""배려는 말보다 강하다.""",중간,"['인간관계/감정', '인용문', '창작']",400
319,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""두려움은 성장의 신호다.""",어려움,"['도전/성장', '인용문', '확장']",800
320,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""대화는 마음의 문을 연다.""",어려움,"['인간관계/감정', '인용문', '논증']",600
321,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""두려움은 성장의 신호다.""",어려움,"['도전/성장', '인용문', '창작']",500
322,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""미래는 준비한 자의 것이다.""",중간,"['미래/창의성', '인용문', '확장']",700
323,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""혁신은 불가능을 가능으로 만든다.""",중간,"['미래/창의성', '인용문', '논증']",500
324,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""두려움은 성장의 신호다.""",중간,"['도전/성장', '인용문', '창작']",600
325,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""새로운 시도는 불안을 동반한다.""",중간,"['미래/창의성', '인용문', '확장']",500
326,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""신뢰는 시간이 만든다.""",중간,"['인간관계/감정', '인용문', '논증']",500
327,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""상상력은 미래를 여는 열쇠다.""",중간,"['미래/창의성', '인용문', '창작']",700
328,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""배려는 말보다 강하다.""",쉬움,"['인간관계/감정', '인용문', '확장']",800
329,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""실패는 성장의 거름이다.""",어려움,"['도전/성장', '인용문', '논증']",600
330,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""작은 친절이 마음을 연다.""",어려움,"['인간관계/감정', '인용문', '창작']",600
331,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""아이디어는 작은 불씨에서 자란다.""",쉬움,"['미래/창의성', '인용문', '확장']",500
332,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""어려움은 기회로 변할 수 있다.""",중간,"['도전/성장', '인용문', '논증']",600
333,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""솔직함은 깊은 유대를 만든다.""",중간,"['인간관계/감정', '인용문', '창작']",600
334,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""신뢰는 시간이 만든다.""",쉬움,"['인간관계/감정', '인용문', '확장']",500
335,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""상상력은 미래를 여는 열쇠다.""",중간,"['미래/창의성', '인용문', '논증']",500
336,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""진정한 우정은 시련에서 드러난다.""",쉬움,"['인간관계/감정', '인용문', '창작']",500
337,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""변화는 새로운 생각에서 시작된다.""",어려움,"['미래/창의성', '인용문', '확장']",600
338,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""과감한 선택이 길을 연다.""",어려움,"['미래/창의성', '인용문', '논증']",800
339,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""미래는 준비한 자의 것이다.""",어려움,"['미래/창의성', '인용문', '창작']",600
340,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""용서는 관계를 치유한다.""",중간,"['인간관계/감정', '인용문', '확장']",400
341,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""새로운 시도는 불안을 동반한다.""",어려움,"['미래/창의성', '인용문', '논증']",600
342,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""작은 친절이 마음을 연다.""",어려움,"['인간관계/감정', '인용문', '창작']",600
343,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""아이디어는 작은 불씨에서 자란다.""",중간,"['미래/창의성', '인용문', '확장']",800
344,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""작은 목표가 큰 성취를 이끈다.""",중간,"['도전/성장', '인용문', '논증']",500
345,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""어려움은 기회로 변할 수 있다.""",쉬움,"['도전/성장', '인용문', '창작']",400
346,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""신뢰는 시간이 만든다.""",쉬움,"['인간관계/감정', '인용문', '확장']",700
347,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""용서는 관계를 치유한다.""",어려움,"['인간관계/감정', '인용문', '논증']",400
348,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""사소한 관심이 큰 힘이 된다.""",어려움,"['인간관계/감정', '인용문', '창작']",500
349,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""인내는 가장 강한 무기다.""",어려움,"['도전/성장', '인용문', '확장']",600
350,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""사소한 관심이 큰 힘이 된다.""",중간,"['인간관계/감정', '인용문', '논증']",700
351,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""과감한 선택이 길을 연다.""",쉬움,"['미래/창의성', '인용문', '창작']",600
352,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""서로 다른 점이 우리를 풍요롭게 한다.""",어려움,"['인간관계/감정', '인용문', '확장']",600
353,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""신뢰는 시간이 만든다.""",어려움,"['인간관계/감정', '인용문', '논증']",400
354,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""실패는 성장의 거름이다.""",중간,"['도전/성장', '인용문', '창작']",600
355,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""끊임없는 시도가 기회를 만든다.""",어려움,"['도전/성장', '인용문', '확장']",700
356,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""사소한 관심이 큰 힘이 된다.""",쉬움,"['인간관계/감정', '인용문', '논증']",600
357,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""대화는 마음의 문을 연다.""",중간,"['인간관계/감정', '인용문', '창작']",600
358,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""실패는 성장의 거름이다.""",중간,"['도전/성장', '인용문', '확장']",400
359,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""변화는 새로운 생각에서 시작된다.""",중간,"['미래/창의성', '인용문', '논증']",600
360,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""성공보다 배움이 더 큰 가치다.""",쉬움,"['도전/성장', '인용문', '창작']",400
361,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""아이디어는 작은 불씨에서 자란다.""",중간,"['미래/창의성', '인용문', '확장']",500
362,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""솔직함은 깊은 유대를 만든다.""",어려움,"['인간관계/감정', '인용문', '논증']",700
363,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""혁신은 불가능을 가능으로 만든다.""",중간,"['미래/창의성', '인용문', '창작']",700
364,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""솔직함은 깊은 유대를 만든다.""",쉬움,"['인간관계/감정', '인용문', '확장']",700
365,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""창의성은 문제 속에서 태어난다.""",쉬움,"['미래/창의성', '인용문', '논증']",800
366,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""작은 습관이 큰 변화를 만든다.""",중간,"['도전/성장', '인용문', '창작']",600
367,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""새로운 시도는 불안을 동반한다.""",쉬움,"['미래/창의성', '인용문', '확장']",500
368,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""도전 없는 미래는 없다.""",중간,"['미래/창의성', '인용문', '논증']",800
369,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""작은 친절이 마음을 연다.""",어려움,"['인간관계/감정', '인용문', '창작']",500
370,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""과감한 선택이 길을 연다.""",중간,"['미래/창의성', '인용문', '확장']",700
371,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""두려움은 성장의 신호다.""",어려움,"['도전/성장', '인용문', '논증']",700
372,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""작은 친절이 마음을 연다.""",쉬움,"['인간관계/감정', '인용문', '창작']",800
373,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""사소한 관심이 큰 힘이 된다.""",쉬움,"['인간관계/감정', '인용문', '확장']",600
374,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""도전 없는 미래는 없다.""",어려움,"['미래/창의성', '인용문', '논증']",400
375,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""신뢰는 시간이 만든다.""",어려움,"['인간관계/감정', '인용문', '창작']",500
376,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""실패는 성장의 거름이다.""",중간,"['도전/성장', '인용문', '확장']",800
377,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""용서는 관계를 치유한다.""",어려움,"['인간관계/감정', '인용문', '논증']",700
378,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""공감은 마음을 잇는 다리다.""",쉬움,"['인간관계/감정', '인용문', '창작']",700
379,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""성공보다 배움이 더 큰 가치다.""",어려움,"['도전/성장', '인용문', '확장']",400
380,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""두려움은 성장의 신호다.""",중간,"['도전/성장', '인용문', '논증']",800
381,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""대화는 마음의 문을 연다.""",어려움,"['인간관계/감정', '인용문', '창작']",700
382,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""아이디어는 작은 불씨에서 자란다.""",어려움,"['미래/창의성', '인용문', '확장']",600
383,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""서로 다른 점이 우리를 풍요롭게 한다.""",중간,"['인간관계/감정', '인용문', '논증']",600
384,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""과감한 선택이 길을 연다.""",중간,"['미래/창의성', '인용문', '창작']",500
385,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""변화는 새로운 생각에서 시작된다.""",쉬움,"['미래/창의성', '인용문', '확장']",800
386,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""상상력은 미래를 여는 열쇠다.""",어려움,"['미래/창의성', '인용문', '논증']",600
387,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""사소한 관심이 큰 힘이 된다.""",쉬움,"['인간관계/감정', '인용문', '창작']",400
388,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""새로운 시도는 불안을 동반한다.""",중간,"['미래/창의성', '인용문', '확장']",700
389,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""혁신은 불가능을 가능으로 만든다.""",어려움,"['미래/창의성', '인용문', '논증']",400
390,에세이,인용문/명언 활용,"다음 인용문을 첫 문장 또는 결말로 활용하여 400자 이상으로 글을 작성하시오: ""용서는 관계를 치유한다.""",중간,"['인간관계/감정', '인용문', '창작']",700
391,에세이,인용문/명언 활용,"다음 인용문을 바탕으로 자신의 생각이나 경험을 400자 이상으로 서술하시오: ""상상력은 미래를 여는 열쇠다.""",중간,"['미래/창의성', '인용문', '확장']",800
392,에세이,인용문/명언 활용,"다음 인용문에 대해 찬성 또는 반대 입장을 선택하고 500자 이상으로 논리적으로 글을 작성하시오: ""새로운 시도는 불안을 동반한다.""",어려움,"['미래/창의성', '인용문', '논증']",800
