id,category,type,prompt,difficulty,keywords,length,created_at
434,시,시 구조 변형 연습,"'떨어진 별빛'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['희미한 촛불', '사라진 그림', '얼룩진 유리']",98,2025-07-23 17:58:59
435,시,시 구조 변형 연습,'검은 안개' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['빛바랜 나무', '흩날린 재', '거대한 그림자']",150,2025-07-23 17:59:59
436,시,시 구조 변형 연습,주어진 '낡은 다리'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['쓸쓸한 달', '검은 폭풍', '깊은 밤']",61,2025-07-23 18:00:59
437,시,시 구조 변형 연습,'깨어진 유리창'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['뒤엉킨 덩굴', '갈라진 길', '흐릿한 해']",86,2025-07-23 18:01:59
438,시,시 구조 변형 연습,'번쩍이는 칼끝'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['젖은 종이', '얼룩진 유리', '흐르는 강']",115,2025-07-23 18:02:59
439,시,시 구조 변형 연습,'사라진 종소리'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['갈라진 길', '무너진 벽돌', '낙하하는 돌']",75,2025-07-23 18:03:59
440,시,시 구조 변형 연습,'부서진 시계탑'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['숨죽인 목소리', '젖은 종이', '흩날린 재']",96,2025-07-23 18:04:59
441,시,시 구조 변형 연습,'어두운 터널'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['희미한 별', '깊은 안식처', '차갑게 식은 불']",139,2025-07-23 18:05:59
442,시,시 구조 변형 연습,'고요한 들판'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['흐릿한 불빛', '울부짖는 새', '부러진 종이배']",58,2025-07-23 18:06:59
443,시,시 구조 변형 연습,'무너진 탑'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['검은 연기', '썩은 나무', '빛바랜 나무']",50,2025-07-23 18:07:59
444,시,시 구조 변형 연습,"'푸른 새벽'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['깊은 계곡', '낙하하는 돌', '깨진 초승달']",107,2025-07-23 18:08:59
445,시,시 구조 변형 연습,"'어두운 터널'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['흘러가는 연기', '잠든 강', '흐르는 강']",98,2025-07-23 18:09:59
446,시,시 구조 변형 연습,"문장 '얼룩진 노트'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['낮게 드리운 구름', '휘몰아치는 바람', '조용한 파도']",122,2025-07-23 18:10:59
447,시,시 구조 변형 연습,'깨어진 유리창'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['불안한 숨결', '흐릿한 불빛', '깊은 계곡']",57,2025-07-23 18:11:59
448,시,시 구조 변형 연습,'숨겨진 동굴'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['잠든 강', '쓸쓸한 달', '휘몰아치는 바람']",74,2025-07-23 18:12:59
449,시,시 구조 변형 연습,주어진 '잊혀진 이름'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['검은 연기', '낙하하는 돌', '흐릿한 해']",58,2025-07-23 18:13:59
450,시,시 구조 변형 연습,'무너진 탑'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['흩날린 재', '부러진 종이배', '하얀 연기']",54,2025-07-23 18:14:59
451,시,시 구조 변형 연습,"'부러진 깃발'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['깨진 초승달', '붉게 빛난 별', '희미한 별']",65,2025-07-23 18:15:59
452,시,시 구조 변형 연습,"문장 '푸른 새벽'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['빛바랜 나무', '깊은 안식처', '희미한 별']",73,2025-07-23 18:16:59
453,시,시 구조 변형 연습,'쇠로 된 문' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['낮게 드리운 구름', '깊은 밤', '숨죽인 목소리']",73,2025-07-23 18:17:59
454,시,시 구조 변형 연습,주어진 '하얀 폭풍'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['부서진 성', '흘러가는 연기', '잠든 강']",142,2025-07-23 18:18:59
455,시,시 구조 변형 연습,'붉게 물든 강'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['차갑게 식은 불', '흩날린 재', '무너진 벽돌']",123,2025-07-23 18:19:59
456,시,시 구조 변형 연습,"'떨어진 별빛'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['버려진 항구', '울음소리', '흐르는 강']",133,2025-07-23 18:20:59
457,시,시 구조 변형 연습,주어진 '쇠로 된 문'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['썩은 나무', '시든 잎', '흩어진 모래']",115,2025-07-23 18:21:59
458,시,시 구조 변형 연습,'붉게 물든 강'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['버려진 항구', '버려진 성문', '흘러가는 연기']",147,2025-07-23 18:22:59
459,시,시 구조 변형 연습,'고요한 들판'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['잠든 강', '부러진 종이배', '썩은 나무']",75,2025-07-23 18:23:59
460,시,시 구조 변형 연습,'무너진 탑'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['흐릿한 불빛', '붉게 빛난 별', '썩은 나무']",120,2025-07-23 18:24:59
461,시,시 구조 변형 연습,"'번쩍이는 칼끝'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['버려진 항구', '거친 바위', '뒤엉킨 덩굴']",76,2025-07-23 18:25:59
462,시,시 구조 변형 연습,"'깨어진 유리창'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['거친 바위', '낮게 드리운 구름', '흐린 파도']",110,2025-07-23 18:26:59
463,시,시 구조 변형 연습,'얼어붙은 강가' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['깊은 계곡', '썩은 나무', '깨진 초승달']",89,2025-07-23 18:27:59
464,시,시 구조 변형 연습,'낡은 다리'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['고요한 하늘', '희미한 촛불', '흐릿한 불빛']",146,2025-07-23 18:28:59
465,시,시 구조 변형 연습,"문장 '떨어진 별빛'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['흐릿한 불빛', '흩날린 재', '흐릿한 해']",125,2025-07-23 18:29:59
466,시,시 구조 변형 연습,'붉게 물든 강'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['희미한 별', '숨죽인 목소리', '흐르는 강']",109,2025-07-23 18:30:59
467,시,시 구조 변형 연습,'푸른 새벽'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['희미한 촛불', '갈라진 길', '버려진 항구']",83,2025-07-23 18:31:59
468,시,시 구조 변형 연습,'부서진 시계탑'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['하얀 연기', '얼룩진 유리', '흐릿한 불빛']",97,2025-07-23 18:32:59
469,시,시 구조 변형 연습,'사라진 종소리'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['버려진 항구', '붉게 빛난 별', '숨죽인 목소리']",58,2025-07-23 18:33:59
470,시,시 구조 변형 연습,"'부러진 깃발'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['흐릿한 해', '불안한 숨결', '금이 간 돌']",72,2025-07-23 18:34:59
471,시,시 구조 변형 연습,"'하얀 폭풍'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['깊은 계곡', '빛바랜 나무', '부러진 종이배']",82,2025-07-23 18:35:59
472,시,시 구조 변형 연습,"문장 '낡은 다리'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['잠든 강', '버려진 성문', '얼룩진 유리']",150,2025-07-23 18:36:59
473,시,시 구조 변형 연습,"문장 '부러진 깃발'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['얼룩진 유리', '시든 잎', '낯선 풍경']",86,2025-07-23 18:37:59
474,시,시 구조 변형 연습,주어진 '거센 폭우'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['검은 연기', '금이 간 돌', '고요한 하늘']",94,2025-07-23 18:38:59
475,시,시 구조 변형 연습,'사라진 종소리'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['흐릿한 불빛', '부서진 나침반', '흩날린 재']",61,2025-07-23 18:39:59
476,시,시 구조 변형 연습,'푸른 새벽'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['뒤엉킨 덩굴', '휘몰아치는 바람', '잠든 강']",63,2025-07-23 18:40:59
477,시,시 구조 변형 연습,'어두운 터널'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['거친 바위', '희미한 촛불', '부서진 성']",148,2025-07-23 18:41:59
478,시,시 구조 변형 연습,'푸른 새벽' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['사라진 그림', '흘러가는 연기', '희미한 별']",107,2025-07-23 18:42:59
479,시,시 구조 변형 연습,'숨겨진 동굴'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['사라진 그림', '젖은 종이', '얼룩진 유리']",144,2025-07-23 18:43:59
480,시,시 구조 변형 연습,"'무너진 탑'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['부서진 나침반', '깊은 안식처', '차갑게 식은 불']",140,2025-07-23 18:44:59
481,시,시 구조 변형 연습,"'낡은 다리'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['고요한 하늘', '낯선 풍경', '울음소리']",60,2025-07-23 18:45:59
482,시,시 구조 변형 연습,'쇠로 된 문'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['조용한 파도', '검은 연기', '깊은 밤']",77,2025-07-23 18:46:59
483,시,시 구조 변형 연습,"문장 '잊혀진 이름'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['울부짖는 새', '거친 바위', '붉게 빛난 별']",138,2025-07-23 18:47:59
484,시,시 구조 변형 연습,'푸른 새벽'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['잠든 강', '흐릿한 해', '갈라진 길']",94,2025-07-23 18:48:59
485,시,시 구조 변형 연습,'고요한 들판'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['흐릿한 해', '잠든 강', '사라진 그림']",76,2025-07-23 18:49:59
486,시,시 구조 변형 연습,"'얼어붙은 강가'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['뒤엉킨 덩굴', '흐린 파도', '흐르는 강']",136,2025-07-23 18:50:59
487,시,시 구조 변형 연습,'푸른 새벽'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['흐릿한 해', '부러진 종이배', '검은 연기']",149,2025-07-23 18:51:59
488,시,시 구조 변형 연습,주어진 '무너진 탑'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['검은 폭풍', '부서진 성', '깊은 밤']",121,2025-07-23 18:52:59
489,시,시 구조 변형 연습,'잊혀진 이름' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['부러진 종이배', '무너진 벽돌', '낯선 풍경']",98,2025-07-23 18:53:59
490,시,시 구조 변형 연습,주어진 '번쩍이는 칼끝'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['울음소리', '쓸쓸한 달', '부러진 종이배']",118,2025-07-23 18:54:59
491,시,시 구조 변형 연습,"'떨어진 별빛'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['거친 바위', '흘러가는 연기', '바스러진 나무']",105,2025-07-23 18:55:59
492,시,시 구조 변형 연습,'잊혀진 이름' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['부서진 성', '거친 바위', '희미한 별']",65,2025-07-23 18:56:59
493,시,시 구조 변형 연습,"문장 '얼어붙은 강가'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['뒤엉킨 덩굴', '쓸쓸한 달', '검은 연기']",57,2025-07-23 18:57:59
494,시,시 구조 변형 연습,'부러진 깃발'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['사라진 그림', '희미한 촛불', '시든 잎']",110,2025-07-23 18:58:59
495,시,시 구조 변형 연습,"문장 '검은 안개'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['시든 잎', '검은 폭풍', '고요한 하늘']",73,2025-07-23 18:59:59
496,시,시 구조 변형 연습,'잊혀진 이름'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['고요한 하늘', '검은 연기', '불안한 숨결']",135,2025-07-23 19:00:59
497,시,시 구조 변형 연습,'깨어진 유리창'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['불안한 숨결', '버려진 성문', '썩은 나무']",121,2025-07-23 19:01:59
498,시,시 구조 변형 연습,"문장 '얼어붙은 강가'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['깊은 밤', '울부짖는 새', '흘러가는 연기']",108,2025-07-23 19:02:59
499,시,시 구조 변형 연습,"문장 '붉게 물든 강'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['검은 폭풍', '흩날린 재', '바스러진 나무']",125,2025-07-23 19:03:59
500,시,시 구조 변형 연습,'하얀 폭풍'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['하얀 연기', '흩어진 모래', '흩날린 재']",129,2025-07-23 19:04:59
501,시,시 구조 변형 연습,"문장 '고요한 들판'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['금이 간 돌', '바스러진 나무', '썩은 나무']",141,2025-07-23 19:05:59
502,시,시 구조 변형 연습,'낡은 다리' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['휘몰아치는 바람', '거친 바위', '뒤엉킨 덩굴']",132,2025-07-23 19:06:59
503,시,시 구조 변형 연습,"'얼어붙은 강가'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['희미한 별', '금이 간 돌', '바스러진 나무']",147,2025-07-23 19:07:59
504,시,시 구조 변형 연습,'번쩍이는 칼끝'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['붉게 빛난 별', '버려진 항구', '부러진 종이배']",114,2025-07-23 19:08:59
505,시,시 구조 변형 연습,'낡은 다리'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['하얀 연기', '무너진 벽돌', '희미한 촛불']",74,2025-07-23 19:09:59
506,시,시 구조 변형 연습,'얼어붙은 강가'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['흩날린 재', '빛바랜 나무', '깨진 초승달']",94,2025-07-23 19:10:59
507,시,시 구조 변형 연습,'낡은 다리'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['붉게 빛난 별', '사라진 그림', '썩은 나무']",148,2025-07-23 19:11:59
508,시,시 구조 변형 연습,'떨어진 별빛'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['잠든 강', '차갑게 식은 불', '조용한 파도']",59,2025-07-23 19:12:59
509,시,시 구조 변형 연습,'얼어붙은 강가'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['숨겨진 길', '깊은 계곡', '깨진 초승달']",142,2025-07-23 19:13:59
510,시,시 구조 변형 연습,주어진 '얼어붙은 강가'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['부러진 종이배', '휘몰아치는 바람', '고요한 하늘']",54,2025-07-23 19:14:59
511,시,시 구조 변형 연습,주어진 '잊혀진 이름'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['거친 바위', '깊은 계곡', '울부짖는 새']",73,2025-07-23 19:15:59
512,시,시 구조 변형 연습,'푸른 새벽'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['젖은 종이', '뒤엉킨 덩굴', '쓸쓸한 달']",68,2025-07-23 19:16:59
513,시,시 구조 변형 연습,'깨어진 유리창'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['얼룩진 유리', '검은 연기', '버려진 항구']",65,2025-07-23 19:17:59
514,시,시 구조 변형 연습,주어진 '무너진 탑'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['휘몰아치는 바람', '부서진 성', '울부짖는 새']",145,2025-07-23 19:18:59
515,시,시 구조 변형 연습,'낡은 다리'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['무너진 벽돌', '흩날린 재', '썩은 나무']",98,2025-07-23 19:19:59
516,시,시 구조 변형 연습,'쇠로 된 문' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['거대한 그림자', '숨겨진 길', '부서진 나침반']",133,2025-07-23 19:20:59
517,시,시 구조 변형 연습,'거센 폭우'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['거친 바위', '숨죽인 목소리', '부서진 성']",111,2025-07-23 19:21:59
518,시,시 구조 변형 연습,'푸른 새벽'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['불안한 숨결', '시든 잎', '흩날린 재']",148,2025-07-23 19:22:59
519,시,시 구조 변형 연습,"문장 '떨어진 별빛'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['붉게 빛난 별', '희미한 촛불', '흐릿한 불빛']",115,2025-07-23 19:23:59
520,시,시 구조 변형 연습,주어진 '붉게 물든 강'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['바스러진 나무', '조용한 파도', '흐르는 강']",96,2025-07-23 19:24:59
521,시,시 구조 변형 연습,'무너진 탑' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['숨죽인 목소리', '낙하하는 돌', '흐린 파도']",99,2025-07-23 19:25:59
522,시,시 구조 변형 연습,'검은 안개'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['부서진 성', '뒤엉킨 덩굴', '숨겨진 길']",92,2025-07-23 19:26:59
523,시,시 구조 변형 연습,'푸른 새벽' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['고요한 하늘', '바스러진 나무', '부서진 나침반']",103,2025-07-23 19:27:59
524,시,시 구조 변형 연습,'검은 안개'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['희미한 별', '붉게 빛난 별', '검은 연기']",82,2025-07-23 19:28:59
525,시,시 구조 변형 연습,"'얼룩진 노트'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['버려진 성문', '흐릿한 불빛', '뒤엉킨 덩굴']",91,2025-07-23 19:29:59
526,시,시 구조 변형 연습,'숨겨진 동굴'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['거대한 그림자', '흩날린 재', '숨죽인 목소리']",99,2025-07-23 19:30:59
527,시,시 구조 변형 연습,'숨겨진 동굴'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['깊은 계곡', '검은 연기', '부러진 종이배']",61,2025-07-23 19:31:59
528,시,시 구조 변형 연습,'낡은 다리'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['거대한 그림자', '부서진 나침반', '낮게 드리운 구름']",132,2025-07-23 19:32:59
529,시,시 구조 변형 연습,'어두운 터널'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['하얀 연기', '불안한 숨결', '잠든 강']",116,2025-07-23 19:33:59
530,시,시 구조 변형 연습,주어진 '쇠로 된 문'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['흘러가는 연기', '울부짖는 새', '잠든 강']",65,2025-07-23 19:34:59
531,시,시 구조 변형 연습,'붉게 물든 강'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['검은 연기', '숨죽인 목소리', '희미한 촛불']",62,2025-07-23 19:35:59
532,시,시 구조 변형 연습,'잊혀진 이름'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['흩어진 모래', '잠든 강', '바스러진 나무']",77,2025-07-23 19:36:59
533,시,시 구조 변형 연습,'낡은 다리'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['사라진 그림', '금이 간 돌', '흘러가는 연기']",114,2025-07-23 19:37:59
534,시,시 구조 변형 연습,'검은 안개'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['바스러진 나무', '휘몰아치는 바람', '깊은 계곡']",147,2025-07-23 19:38:59
535,시,시 구조 변형 연습,"'부러진 깃발'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['휘몰아치는 바람', '붉게 빛난 별', '낮게 드리운 구름']",61,2025-07-23 19:39:59
536,시,시 구조 변형 연습,'고요한 들판'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['불안한 숨결', '낮게 드리운 구름', '깨진 초승달']",109,2025-07-23 19:40:59
537,시,시 구조 변형 연습,주어진 '번쩍이는 칼끝'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['차갑게 식은 불', '흐린 파도', '휘몰아치는 바람']",125,2025-07-23 19:41:59
538,시,시 구조 변형 연습,'떨어진 별빛'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['울음소리', '갈라진 길', '무너진 벽돌']",143,2025-07-23 19:42:59
539,시,시 구조 변형 연습,"'하얀 폭풍'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['낮게 드리운 구름', '붉게 빛난 별', '무너진 벽돌']",99,2025-07-23 19:43:59
540,시,시 구조 변형 연습,'떨어진 별빛'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['깊은 안식처', '무너진 벽돌', '갈라진 길']",136,2025-07-23 19:44:59
541,시,시 구조 변형 연습,'사라진 종소리'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['깊은 밤', '잠든 강', '젖은 종이']",75,2025-07-23 19:45:59
542,시,시 구조 변형 연습,'거센 폭우' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['불안한 숨결', '금이 간 돌', '차갑게 식은 불']",145,2025-07-23 19:46:59
543,시,시 구조 변형 연습,'얼룩진 노트'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['부서진 나침반', '금이 간 돌', '쓸쓸한 달']",113,2025-07-23 19:47:59
544,시,시 구조 변형 연습,'푸른 새벽' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['차갑게 식은 불', '거친 바위', '얼룩진 유리']",99,2025-07-23 19:48:59
545,시,시 구조 변형 연습,주어진 '깨어진 유리창'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['검은 폭풍', '바스러진 나무', '불안한 숨결']",80,2025-07-23 19:49:59
546,시,시 구조 변형 연습,'쇠로 된 문'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['젖은 종이', '빛바랜 나무', '거친 바위']",106,2025-07-23 19:50:59
547,시,시 구조 변형 연습,"'부서진 시계탑'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['거친 바위', '흐릿한 불빛', '빛바랜 나무']",144,2025-07-23 19:51:59
548,시,시 구조 변형 연습,주어진 '번쩍이는 칼끝'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['희미한 촛불', '흐린 파도', '울부짖는 새']",140,2025-07-23 19:52:59
549,시,시 구조 변형 연습,"'얼룩진 노트'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['낙하하는 돌', '흐르는 강', '하얀 연기']",134,2025-07-23 19:53:59
550,시,시 구조 변형 연습,'잊혀진 이름'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['거친 바위', '부서진 나침반', '희미한 별']",139,2025-07-23 19:54:59
551,시,시 구조 변형 연습,'하얀 폭풍'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['하얀 연기', '낙하하는 돌', '흘러가는 연기']",132,2025-07-23 19:55:59
552,시,시 구조 변형 연습,'부서진 시계탑'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['무너진 벽돌', '버려진 항구', '바스러진 나무']",61,2025-07-23 19:56:59
553,시,시 구조 변형 연습,'얼어붙은 강가' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['깊은 안식처', '시든 잎', '조용한 파도']",51,2025-07-23 19:57:59
554,시,시 구조 변형 연습,주어진 '잊혀진 이름'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['흐린 파도', '무너진 벽돌', '버려진 성문']",83,2025-07-23 19:58:59
555,시,시 구조 변형 연습,"'잊혀진 이름'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['숨죽인 목소리', '고요한 하늘', '조용한 파도']",56,2025-07-23 19:59:59
556,시,시 구조 변형 연습,'번쩍이는 칼끝'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['흐릿한 불빛', '희미한 별', '검은 연기']",62,2025-07-23 20:00:59
557,시,시 구조 변형 연습,"'깨어진 유리창'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['바스러진 나무', '숨겨진 길', '부서진 성']",115,2025-07-23 20:01:59
558,시,시 구조 변형 연습,"'사라진 종소리'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['사라진 그림', '고요한 하늘', '울음소리']",145,2025-07-23 20:02:59
559,시,시 구조 변형 연습,'무너진 탑' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['거대한 그림자', '흘러가는 연기', '흐릿한 해']",141,2025-07-23 20:03:59
560,시,시 구조 변형 연습,'얼룩진 노트'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['검은 연기', '희미한 별', '부서진 나침반']",110,2025-07-23 20:04:59
561,시,시 구조 변형 연습,'숨겨진 동굴'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['젖은 종이', '하얀 연기', '검은 폭풍']",109,2025-07-23 20:05:59
562,시,시 구조 변형 연습,'거센 폭우'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['금이 간 돌', '낯선 풍경', '부서진 나침반']",118,2025-07-23 20:06:59
563,시,시 구조 변형 연습,'부서진 시계탑' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['희미한 촛불', '붉게 빛난 별', '낮게 드리운 구름']",125,2025-07-23 20:07:59
564,시,시 구조 변형 연습,"'쇠로 된 문'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['고요한 하늘', '차갑게 식은 불', '무너진 벽돌']",104,2025-07-23 20:08:59
565,시,시 구조 변형 연습,'부서진 시계탑'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['부서진 나침반', '불안한 숨결', '하얀 연기']",53,2025-07-23 20:09:59
566,시,시 구조 변형 연습,'어두운 터널'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['무너진 벽돌', '흐릿한 해', '뒤엉킨 덩굴']",92,2025-07-23 20:10:59
567,시,시 구조 변형 연습,'떨어진 별빛'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['흐릿한 해', '숨겨진 길', '젖은 종이']",142,2025-07-23 20:11:59
