id,category,type,prompt,difficulty,keywords,length
193,시나리오,결말 재구성,"주제 '학교 체육대회에서 발생한 사소한 오해'를 서스펜스 결말, 반전엔딩, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['서스펜스 결말', '반전엔딩', '코믹 결말', '긴박한']",128
194,시나리오,결말 재구성,"주제 '편의점 앞 테이블에서 새벽을 지새우는 사람들'를 비극적 결말, 서스펜스 결말, 따뜻한 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['비극적 결말', '서스펜스 결말', '따뜻한 결말', '코믹']",155
195,시나리오,결말 재구성,"주제 '동네 PC방에서 우연히 같은 게임을 시작한 두 사람'를 따뜻한 결말, 해피엔딩, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['따뜻한 결말', '해피엔딩', '비극적 결말', '쓸쓸한']",94
196,시나리오,결말 재구성,"도시 버스 안에서 이어진 짧은 인연' 상황을 열린 결말, 서스펜스 결말, 낭만적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['열린 결말', '서스펜스 결말', '낭만적 결말', '서정적']",117
197,시나리오,결말 재구성,"학교 옥상에서 비밀을 털어놓는 학생들' 상황을 코믹 결말, 낭만적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['코믹 결말', '낭만적 결말', '서스펜스 결말', '감성적']",112
198,시나리오,결말 재구성,"주제 '마트 계산대 앞, 줄서며 벌어진 해프닝'를 서스펜스 결말, 낭만적 결말, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['서스펜스 결말', '낭만적 결말', '코믹 결말', '쓸쓸한']",156
199,시나리오,결말 재구성,"주제 '밤바다 해변에서 혼자 앉아 있는 사람'를 비극적 결말, 서스펜스 결말, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",중간,"['비극적 결말', '서스펜스 결말', '반전엔딩', '드라마틱']",131
200,시나리오,결말 재구성,"도시 야경이 보이는 옥상에서 나눈 마지막 대화' 장면을 서스펜스 결말, 해피엔딩, 따뜻한 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['서스펜스 결말', '해피엔딩', '따뜻한 결말', '서정적']",142
201,시나리오,결말 재구성,"주제 '공원 벤치에서 잠든 사람과 마주친 상황'를 해피엔딩, 코믹 결말, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['해피엔딩', '코믹 결말', '비극적 결말', '따뜻한']",140
202,시나리오,결말 재구성,"버스 안에서 들려오는 기타 연주' 상황을 열린 결말, 낭만적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['열린 결말', '낭만적 결말', '서스펜스 결말', '따뜻한']",93
203,시나리오,결말 재구성,"주제 '도시 거리의 갑작스러운 정전'를 반전엔딩, 열린 결말, 따뜻한 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '열린 결말', '따뜻한 결말', '따뜻한']",126
204,시나리오,결말 재구성,"편의점 야간 근무 중 뜻밖의 손님 등장' 상황을 코믹 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",쉬움,"['코믹 결말', '비극적 결말', '서스펜스 결말', '긴박한']",122
205,시나리오,결말 재구성,"주제 '마트 계산대 앞, 줄서며 벌어진 해프닝'를 서스펜스 결말, 비극적 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['서스펜스 결말', '비극적 결말', '반전엔딩', '잔잔한']",130
206,시나리오,결말 재구성,"비 오는 날 우산을 씌워준 순간' 장면을 비극적 결말, 따뜻한 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",어려움,"['비극적 결말', '따뜻한 결말', '반전엔딩', '로맨틱']",122
207,시나리오,결말 재구성,"편의점 야간 근무 중 뜻밖의 손님 등장' 장면을 낭만적 결말, 열린 결말, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['낭만적 결말', '열린 결말', '반전엔딩', '쓸쓸한']",119
208,시나리오,결말 재구성,"공원 벤치에서 잠든 사람과 마주친 상황' 장면을 열린 결말, 비극적 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",어려움,"['열린 결말', '비극적 결말', '해피엔딩', '따뜻한']",116
209,시나리오,결말 재구성,"주제 '놀이동산 관람차 안에서의 침묵'를 코믹 결말, 반전엔딩, 열린 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['코믹 결말', '반전엔딩', '열린 결말', '서정적']",142
210,시나리오,결말 재구성,"주제 '버스 정류장에서 만난 낯선 사람의 도움'를 낭만적 결말, 코믹 결말, 해피엔딩 결말로 변환해 각 2줄씩 작성하세요.",중간,"['낭만적 결말', '코믹 결말', '해피엔딩', '감성적']",111
211,시나리오,결말 재구성,"주제 '지하도에서 흘러나온 음악에 발걸음을 멈춘 사람들'를 반전엔딩, 따뜻한 결말, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '따뜻한 결말', '비극적 결말', '드라마틱']",92
212,시나리오,결말 재구성,"주제 '동네 PC방에서 우연히 같은 게임을 시작한 두 사람'를 반전엔딩, 코믹 결말, 서스펜스 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['반전엔딩', '코믹 결말', '서스펜스 결말', '현실적']",84
213,시나리오,결말 재구성,"학교 도서관 계단에서 마주친 두 학생' 장면을 비극적 결말, 해피엔딩, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['비극적 결말', '해피엔딩', '서스펜스 결말', '현실적']",105
214,시나리오,결말 재구성,"주제 '학교 옥상에서 비밀을 털어놓는 학생들'를 코믹 결말, 반전엔딩, 따뜻한 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['코믹 결말', '반전엔딩', '따뜻한 결말', '감성적']",91
215,시나리오,결말 재구성,"주제 '학교 체육대회에서 발생한 사소한 오해'를 열린 결말, 따뜻한 결말, 낭만적 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['열린 결말', '따뜻한 결말', '낭만적 결말', '코믹']",137
216,시나리오,결말 재구성,"주제 '밤바다 해변에서 혼자 앉아 있는 사람'를 서스펜스 결말, 낭만적 결말, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['서스펜스 결말', '낭만적 결말', '코믹 결말', '따뜻한']",121
217,시나리오,결말 재구성,"주제 '동네 문구점에서 학창 시절 친구와 재회'를 열린 결말, 코믹 결말, 낭만적 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['열린 결말', '코믹 결말', '낭만적 결말', '로맨틱']",157
218,시나리오,결말 재구성,"주제 '백화점 에스컬레이터에서 스친 눈빛'를 해피엔딩, 비극적 결말, 코믹 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['해피엔딩', '비극적 결말', '코믹 결말', '따뜻한']",93
219,시나리오,결말 재구성,"주제 '버스 정류장에서 만난 낯선 사람의 도움'를 낭만적 결말, 반전엔딩, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['낭만적 결말', '반전엔딩', '비극적 결말', '코믹']",159
220,시나리오,결말 재구성,"카페 알바생과 단골손님이 나눈 마지막 인사' 상황을 반전엔딩, 비극적 결말, 코믹 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['반전엔딩', '비극적 결말', '코믹 결말', '긴박한']",152
221,시나리오,결말 재구성,"지하철 플랫폼에서 다시 마주친 옛 친구' 상황을 반전엔딩, 서스펜스 결말, 코믹 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",쉬움,"['반전엔딩', '서스펜스 결말', '코믹 결말', '따뜻한']",134
222,시나리오,결말 재구성,"주제 '도서관 열람실에서 동시에 같은 책을 찾는 순간'를 해피엔딩, 서스펜스 결말, 따뜻한 결말 결말로 변환해 각 2줄씩 작성하세요.",쉬움,"['해피엔딩', '서스펜스 결말', '따뜻한 결말', '서정적']",93
223,시나리오,결말 재구성,"주제 '회사 로비에서 우연히 엘리베이터를 함께 탄 상황'를 서스펜스 결말, 열린 결말, 따뜻한 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['서스펜스 결말', '열린 결말', '따뜻한 결말', '따뜻한']",94
224,시나리오,결말 재구성,"도시 거리의 갑작스러운 정전' 장면을 비극적 결말, 반전엔딩, 따뜻한 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['비극적 결말', '반전엔딩', '따뜻한 결말', '서정적']",150
225,시나리오,결말 재구성,"지하도에서 흘러나온 음악에 발걸음을 멈춘 사람들' 장면을 반전엔딩, 코믹 결말, 열린 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['반전엔딩', '코믹 결말', '열린 결말', '감성적']",104
226,시나리오,결말 재구성,"주제 '도시 거리의 갑작스러운 정전'를 열린 결말, 비극적 결말, 따뜻한 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['열린 결말', '비극적 결말', '따뜻한 결말', '서정적']",123
227,시나리오,결말 재구성,"주제 '비 오는 날 우산을 씌워준 순간'를 낭만적 결말, 비극적 결말, 따뜻한 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['낭만적 결말', '비극적 결말', '따뜻한 결말', '따뜻한']",111
228,시나리오,결말 재구성,"회사 탕비실에서 벌어진 작은 소동' 상황을 따뜻한 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['따뜻한 결말', '비극적 결말', '서스펜스 결말', '쓸쓸한']",112
229,시나리오,결말 재구성,"주제 '공원 벤치에 남겨진 낡은 편지'를 반전엔딩, 코믹 결말, 해피엔딩으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['반전엔딩', '코믹 결말', '해피엔딩', '잔잔한']",147
230,시나리오,결말 재구성,"주제 '마트 계산대 앞, 줄서며 벌어진 해프닝'를 서스펜스 결말, 따뜻한 결말, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['서스펜스 결말', '따뜻한 결말', '반전엔딩', '감성적']",142
231,시나리오,결말 재구성,"도시 야경이 보이는 옥상에서 나눈 마지막 대화' 장면을 해피엔딩, 비극적 결말, 코믹 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['해피엔딩', '비극적 결말', '코믹 결말', '로맨틱']",96
232,시나리오,결말 재구성,"편의점 앞 테이블에서 새벽을 지새우는 사람들' 장면을 반전엔딩, 열린 결말, 비극적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['반전엔딩', '열린 결말', '비극적 결말', '긴박한']",101
233,시나리오,결말 재구성,"학교 체육대회에서 발생한 사소한 오해' 장면을 비극적 결말, 코믹 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['비극적 결말', '코믹 결말', '해피엔딩', '서정적']",102
234,시나리오,결말 재구성,"주제 '편의점 야간 근무 중 뜻밖의 손님 등장'를 해피엔딩, 낭만적 결말, 열린 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['해피엔딩', '낭만적 결말', '열린 결말', '드라마틱']",157
235,시나리오,결말 재구성,"주제 '버스 안에서 들려오는 기타 연주'를 반전엔딩, 해피엔딩, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['반전엔딩', '해피엔딩', '비극적 결말', '긴박한']",117
236,시나리오,결말 재구성,"놀이동산 관람차 안에서의 침묵' 상황을 열린 결말, 서스펜스 결말, 낭만적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['열린 결말', '서스펜스 결말', '낭만적 결말', '현실적']",118
237,시나리오,결말 재구성,"학교 복도에서 흘린 필통을 주운 장면' 장면을 따뜻한 결말, 비극적 결말, 열린 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['따뜻한 결말', '비극적 결말', '열린 결말', '서정적']",118
238,시나리오,결말 재구성,"주제 '학교 체육대회에서 발생한 사소한 오해'를 비극적 결말, 열린 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['비극적 결말', '열린 결말', '반전엔딩', '현실적']",115
239,시나리오,결말 재구성,"공원 산책로에서 우연히 강아지를 만진 사람' 장면을 비극적 결말, 반전엔딩, 따뜻한 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['비극적 결말', '반전엔딩', '따뜻한 결말', '코믹']",84
240,시나리오,결말 재구성,"주제 '지하철 환승역에서 스쳐 지나간 시선'를 코믹 결말, 열린 결말, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['코믹 결말', '열린 결말', '비극적 결말', '감성적']",114
241,시나리오,결말 재구성,"지하도에서 흘러나온 음악에 발걸음을 멈춘 사람들' 장면을 서스펜스 결말, 따뜻한 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",어려움,"['서스펜스 결말', '따뜻한 결말', '해피엔딩', '쓸쓸한']",127
242,시나리오,결말 재구성,"공원 산책로에서 우연히 강아지를 만진 사람' 장면을 낭만적 결말, 서스펜스 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['낭만적 결말', '서스펜스 결말', '해피엔딩', '현실적']",90
243,시나리오,결말 재구성,"아침 지하철 출근길의 작은 소동' 장면을 열린 결말, 비극적 결말, 코믹 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['열린 결말', '비극적 결말', '코믹 결말', '따뜻한']",99
244,시나리오,결말 재구성,"공원 벤치에 남겨진 낡은 편지' 장면을 해피엔딩, 낭만적 결말, 열린 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['해피엔딩', '낭만적 결말', '열린 결말', '따뜻한']",97
245,시나리오,결말 재구성,"학교 복도에서 흘린 필통을 주운 장면' 장면을 비극적 결말, 코믹 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['비극적 결말', '코믹 결말', '서스펜스 결말', '따뜻한']",123
246,시나리오,결말 재구성,"주제 '겨울밤 버스 안, 옆자리와 나눈 짧은 대화'를 코믹 결말, 해피엔딩, 낭만적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['코믹 결말', '해피엔딩', '낭만적 결말', '잔잔한']",104
247,시나리오,결말 재구성,"주제 '백화점 푸드코트에서 마주친 옛 동창'를 열린 결말, 낭만적 결말, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['열린 결말', '낭만적 결말', '코믹 결말', '감성적']",148
248,시나리오,결말 재구성,"학교 복도에서 흘린 필통을 주운 장면' 장면을 비극적 결말, 따뜻한 결말, 해피엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['비극적 결말', '따뜻한 결말', '해피엔딩', '코믹']",126
249,시나리오,결말 재구성,"지하철 환승역에서 스쳐 지나간 시선' 장면을 해피엔딩, 따뜻한 결말, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['해피엔딩', '따뜻한 결말', '비극적 결말', '코믹']",90
250,시나리오,결말 재구성,"도시 버스 안에서 이어진 짧은 인연' 장면을 서스펜스 결말, 낭만적 결말, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['서스펜스 결말', '낭만적 결말', '반전엔딩', '드라마틱']",102
251,시나리오,결말 재구성,"주제 '공원 벤치에서 잠든 사람과 마주친 상황'를 서스펜스 결말, 해피엔딩, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['서스펜스 결말', '해피엔딩', '반전엔딩', '드라마틱']",121
252,시나리오,결말 재구성,"영화관 로비에서 우연히 부딪힌 두 사람' 상황을 열린 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",쉬움,"['열린 결말', '비극적 결말', '서스펜스 결말', '긴박한']",145
253,시나리오,결말 재구성,"아파트 복도에서 울고 있는 아이를 발견한 주민' 장면을 낭만적 결말, 해피엔딩, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['낭만적 결말', '해피엔딩', '반전엔딩', '잔잔한']",152
254,시나리오,결말 재구성,"도시 거리의 갑작스러운 정전' 장면을 반전엔딩, 해피엔딩, 코믹 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['반전엔딩', '해피엔딩', '코믹 결말', '긴박한']",110
255,시나리오,결말 재구성,"동네 빵집에서 남은 마지막 빵을 두고 벌어진 상황' 장면을 비극적 결말, 반전엔딩, 코믹 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['비극적 결말', '반전엔딩', '코믹 결말', '현실적']",156
256,시나리오,결말 재구성,"주제 '학교 복도에서 흘린 필통을 주운 장면'를 반전엔딩, 해피엔딩, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",쉬움,"['반전엔딩', '해피엔딩', '서스펜스 결말', '긴박한']",139
257,시나리오,결말 재구성,"동네 PC방에서 우연히 같은 게임을 시작한 두 사람' 장면을 낭만적 결말, 서스펜스 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['낭만적 결말', '서스펜스 결말', '반전엔딩', '잔잔한']",131
258,시나리오,결말 재구성,"휴게소 벤치에서 모르는 사람과 나눈 대화' 장면을 반전엔딩, 코믹 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['반전엔딩', '코믹 결말', '해피엔딩', '잔잔한']",103
259,시나리오,결말 재구성,"편의점 야간 근무 중 뜻밖의 손님 등장' 장면을 코믹 결말, 따뜻한 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['코믹 결말', '따뜻한 결말', '해피엔딩', '로맨틱']",86
260,시나리오,결말 재구성,"주제 '마트 계산대 앞, 줄서며 벌어진 해프닝'를 코믹 결말, 반전엔딩, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['코믹 결말', '반전엔딩', '비극적 결말', '쓸쓸한']",116
261,시나리오,결말 재구성,"동네 서점에서 같은 소설을 집은 두 사람' 장면을 서스펜스 결말, 해피엔딩, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['서스펜스 결말', '해피엔딩', '반전엔딩', '잔잔한']",115
262,시나리오,결말 재구성,"주제 '카페 알바생과 단골손님이 나눈 마지막 인사'를 열린 결말, 반전엔딩, 코믹 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['열린 결말', '반전엔딩', '코믹 결말', '서정적']",80
263,시나리오,결말 재구성,"동네 문구점에서 학창 시절 친구와 재회' 장면을 반전엔딩, 해피엔딩, 코믹 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['반전엔딩', '해피엔딩', '코믹 결말', '감성적']",158
264,시나리오,결말 재구성,"주제 '학교 교실 뒤편에서 주고받은 쪽지'를 따뜻한 결말, 해피엔딩, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['따뜻한 결말', '해피엔딩', '서스펜스 결말', '따뜻한']",87
265,시나리오,결말 재구성,"버스 정류장에서 만난 낯선 사람의 도움' 장면을 낭만적 결말, 비극적 결말, 따뜻한 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['낭만적 결말', '비극적 결말', '따뜻한 결말', '코믹']",84
266,시나리오,결말 재구성,"주제 '도시 버스 안에서 이어진 짧은 인연'를 코믹 결말, 따뜻한 결말, 낭만적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['코믹 결말', '따뜻한 결말', '낭만적 결말', '쓸쓸한']",130
267,시나리오,결말 재구성,"공원 산책로에서 우연히 강아지를 만진 사람' 상황을 열린 결말, 코믹 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['열린 결말', '코믹 결말', '서스펜스 결말', '코믹']",96
268,시나리오,결말 재구성,"도시 야경이 보이는 옥상에서 나눈 마지막 대화' 장면을 따뜻한 결말, 낭만적 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",어려움,"['따뜻한 결말', '낭만적 결말', '반전엔딩', '쓸쓸한']",137
269,시나리오,결말 재구성,"주제 '동네 꽃집에서 같은 꽃을 고르는 순간'를 비극적 결말, 따뜻한 결말, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",쉬움,"['비극적 결말', '따뜻한 결말', '코믹 결말', '현실적']",92
270,시나리오,결말 재구성,"주제 '동네 PC방에서 우연히 같은 게임을 시작한 두 사람'를 비극적 결말, 낭만적 결말, 해피엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['비극적 결말', '낭만적 결말', '해피엔딩', '로맨틱']",148
271,시나리오,결말 재구성,"주제 '도시 거리의 갑작스러운 정전'를 반전엔딩, 해피엔딩, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['반전엔딩', '해피엔딩', '코믹 결말', '현실적']",95
272,시나리오,결말 재구성,"동네 PC방에서 우연히 같은 게임을 시작한 두 사람' 장면을 반전엔딩, 코믹 결말, 낭만적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['반전엔딩', '코믹 결말', '낭만적 결말', '긴박한']",100
273,시나리오,결말 재구성,"동네 PC방에서 우연히 같은 게임을 시작한 두 사람' 상황을 비극적 결말, 따뜻한 결말, 낭만적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['비극적 결말', '따뜻한 결말', '낭만적 결말', '긴박한']",134
274,시나리오,결말 재구성,"카페 알바생과 단골손님이 나눈 마지막 인사' 장면을 열린 결말, 비극적 결말, 코믹 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['열린 결말', '비극적 결말', '코믹 결말', '현실적']",121
275,시나리오,결말 재구성,"학교 복도에서 흘린 필통을 주운 장면' 장면을 반전엔딩, 해피엔딩, 비극적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",쉬움,"['반전엔딩', '해피엔딩', '비극적 결말', '서정적']",111
276,시나리오,결말 재구성,"백화점 에스컬레이터에서 스친 눈빛' 장면을 낭만적 결말, 서스펜스 결말, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['낭만적 결말', '서스펜스 결말', '비극적 결말', '드라마틱']",83
277,시나리오,결말 재구성,"학교 옥상에서 비밀을 털어놓는 학생들' 장면을 열린 결말, 따뜻한 결말, 낭만적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['열린 결말', '따뜻한 결말', '낭만적 결말', '잔잔한']",91
278,시나리오,결말 재구성,"동네 PC방에서 우연히 같은 게임을 시작한 두 사람' 장면을 해피엔딩, 따뜻한 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['해피엔딩', '따뜻한 결말', '반전엔딩', '로맨틱']",110
279,시나리오,결말 재구성,"학교 복도에서 흘린 필통을 주운 장면' 장면을 코믹 결말, 서스펜스 결말, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['코믹 결말', '서스펜스 결말', '비극적 결말', '서정적']",80
280,시나리오,결말 재구성,"주제 '편의점 앞 테이블에서 새벽을 지새우는 사람들'를 서스펜스 결말, 코믹 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['서스펜스 결말', '코믹 결말', '반전엔딩', '코믹']",128
281,시나리오,결말 재구성,"아파트 복도에서 울고 있는 아이를 발견한 주민' 상황을 해피엔딩, 비극적 결말, 낭만적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['해피엔딩', '비극적 결말', '낭만적 결말', '잔잔한']",119
282,시나리오,결말 재구성,"휴게소 벤치에서 모르는 사람과 나눈 대화' 장면을 반전엔딩, 해피엔딩, 열린 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['반전엔딩', '해피엔딩', '열린 결말', '따뜻한']",136
283,시나리오,결말 재구성,"학교 체육대회에서 발생한 사소한 오해' 장면을 코믹 결말, 낭만적 결말, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['코믹 결말', '낭만적 결말', '비극적 결말', '쓸쓸한']",121
284,시나리오,결말 재구성,"비 오는 날 우산을 씌워준 순간' 장면을 서스펜스 결말, 열린 결말, 낭만적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['서스펜스 결말', '열린 결말', '낭만적 결말', '감성적']",147
285,시나리오,결말 재구성,"편의점 야간 근무 중 뜻밖의 손님 등장' 장면을 비극적 결말, 따뜻한 결말, 열린 결말 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['비극적 결말', '따뜻한 결말', '열린 결말', '따뜻한']",122
286,시나리오,결말 재구성,"주제 '학교 체육대회에서 발생한 사소한 오해'를 반전엔딩, 낭만적 결말, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",쉬움,"['반전엔딩', '낭만적 결말', '비극적 결말', '코믹']",81
287,시나리오,결말 재구성,"주제 '동네 꽃집에서 같은 꽃을 고르는 순간'를 코믹 결말, 비극적 결말, 해피엔딩 결말로 변환해 각 2줄씩 작성하세요.",중간,"['코믹 결말', '비극적 결말', '해피엔딩', '서정적']",122
288,시나리오,결말 재구성,"학교 교실 뒤편에서 주고받은 쪽지' 상황을 열린 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['열린 결말', '비극적 결말', '서스펜스 결말', '감성적']",101
289,시나리오,결말 재구성,"주제 '동네 꽃집에서 같은 꽃을 고르는 순간'를 낭만적 결말, 비극적 결말, 따뜻한 결말 결말로 변환해 각 2줄씩 작성하세요.",쉬움,"['낭만적 결말', '비극적 결말', '따뜻한 결말', '쓸쓸한']",144
290,시나리오,결말 재구성,"주제 '마트 계산대 앞, 줄서며 벌어진 해프닝'를 서스펜스 결말, 해피엔딩, 코믹 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['서스펜스 결말', '해피엔딩', '코믹 결말', '잔잔한']",101
291,시나리오,결말 재구성,"주제 '공원 벤치에 남겨진 낡은 편지'를 따뜻한 결말, 열린 결말, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['따뜻한 결말', '열린 결말', '비극적 결말', '로맨틱']",100
292,시나리오,결말 재구성,"동네 서점에서 같은 소설을 집은 두 사람' 장면을 해피엔딩, 반전엔딩, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",쉬움,"['해피엔딩', '반전엔딩', '비극적 결말', '서정적']",108
293,시나리오,결말 재구성,"주제 '비 오는 날 우산을 씌워준 순간'를 서스펜스 결말, 낭만적 결말, 해피엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['서스펜스 결말', '낭만적 결말', '해피엔딩', '로맨틱']",122
294,시나리오,결말 재구성,"주제 '영화관 로비에서 우연히 부딪힌 두 사람'를 열린 결말, 낭만적 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",중간,"['열린 결말', '낭만적 결말', '반전엔딩', '쓸쓸한']",132
295,시나리오,결말 재구성,"카페 창가 자리에서 들은 낯선 이야기' 장면을 열린 결말, 해피엔딩, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['열린 결말', '해피엔딩', '반전엔딩', '현실적']",148
296,시나리오,결말 재구성,"주제 '지하도에서 흘러나온 음악에 발걸음을 멈춘 사람들'를 낭만적 결말, 해피엔딩, 열린 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['낭만적 결말', '해피엔딩', '열린 결말', '코믹']",134
297,시나리오,결말 재구성,"주제 '지하도에서 흘러나온 음악에 발걸음을 멈춘 사람들'를 비극적 결말, 해피엔딩, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['비극적 결말', '해피엔딩', '반전엔딩', '감성적']",105
